Ticker,META,META,META,META,META,AMZN,AMZN,AMZN,AMZN,AMZN,GOOG,GOOG,GOOG,GOOG,GOOG,AAPL,AAPL,AAPL,AAPL,AAPL,NFLX,NFLX,NFLX,NFLX,NFLX
2026-06-23 15:30:00+01:00,568.6300048828125,569.1500244140625,562.0800170898438,563.3499755859375,1044201,236.6934051513672,236.8699951171875,233.72999572753906,233.74000549316406,4969741,347.5799865722656,348.125,344.7449951171875,344.92999267578125,2197177,300.5199890136719,300.8800048828125,298.3999938964844,298.54998779296875,4488606,73.0250015258789,73.375,72.62999725341797,72.87999725341797,5993686
2026-06-23 16:30:00+01:00,563.27001953125,564.6500244140625,562.2109985351562,563.8300170898438,895603,233.72000122070312,234.99000549316406,233.20750427246094,234.61500549316406,5153393,344.9200134277344,347.20001220703125,344.6000061035156,346.92999267578125,1689932,298.5450134277344,298.885009765625,297.3500061035156,298.6199035644531,3832130,72.87999725341797,73.24500274658203,72.80999755859375,73.06500244140625,4123202
2026-06-23 17:30:00+01:00,563.8300170898438,568.8798828125,563.5399780273438,565.6900024414062,1306784,234.6300048828125,235.07000732421875,233.91000366210938,233.97000122070312,3464043,346.92999267578125,347.6499938964844,346.3100891113281,347.2300109863281,1248300,298.5849914550781,299.4700012207031,297.8800048828125,299.3949890136719,3364678,73.06500244140625,73.20500183105469,72.81999969482422,73.06500244140625,3280124
2026-06-23 18:30:00+01:00,565.655029296875,567.7000122070312,562.3400268554688,562.6699829101562,926989,233.97000122070312,235.83999633789062,233.85000610351562,234.8800048828125,3691627,347.2099914550781,347.3299865722656,345.3900146484375,345.4200134277344,1326167,299.3949890136719,300.0849914550781,298.3399963378906,298.5199890136719,3348073,73.06500244140625,73.44000244140625,73.02999877929688,73.36000061035156,6333924
2026-06-23 19:30:00+01:00,562.655029296875,564.489990234375,561.6599731445312,562.77001953125,1302352,234.88999938964844,235.2449951171875,234.0800018310547,234.52999877929688,4820893,345.43499755859375,346.885009765625,345.3599853515625,346.3800048828125,1547355,298.5249938964844,298.86761474609375,295.30999755859375,295.840087890625,5096967,73.37000274658203,73.48999786376953,72.83999633789062,72.86499786376953,4218953
2026-06-23 20:30:00+01:00,562.760009765625,564.0,562.030029296875,562.219970703125,1557855,234.5399932861328,235.5399932861328,234.0500030517578,234.10000610351562,6376395,346.3699951171875,347.7200012207031,345.8399963378906,345.9100036621094,2963714,295.8399963378906,296.5,294.2120056152344,294.2799987792969,7805347,72.86329650878906,72.94999694824219,72.68000030517578,72.76000213623047,4975066
2026-06-24 14:30:00+01:00,562.1500244140625,569.0399780273438,557.4749755859375,562.7999877929688,2401432,233.84500122070312,238.97000122070312,232.9499969482422,238.4149932861328,10337405,348.7200012207031,351.8599853515625,346.7699890136719,349.8500061035156,3712487,295.375,296.4599914550781,293.20001220703125,295.4649963378906,6118447,72.62000274658203,73.44999694824219,72.33000183105469,72.47989654541016,7461794
2026-06-24 15:30:00+01:00,562.7899780273438,568.030029296875,559.7999877929688,566.50732421875,1426969,238.41000366210938,242.41990661621094,237.73500061035156,241.8249969482422,7835089,349.8299865722656,352.8299865722656,349.4100036621094,350.1199951171875,1787033,295.4599914550781,298.8800048828125,295.1099853515625,298.7850036621094,4101414,72.47000122070312,72.5999984741211,72.05000305175781,72.41500091552734,10498651
2026-06-24 16:30:00+01:00,566.510009765625,566.72998046875,562.5,563.530029296875,1062074,241.80999755859375,242.02499389648438,240.72000122070312,240.91000366210938,6159802,350.1300048828125,350.3999938964844,348.7099914550781,349.010009765625,1485594,298.760009765625,299.70001220703125,297.839599609375,298.07000732421875,3791472,72.41500091552734,72.44000244140625,71.94999694824219,72.05999755859375,3368516
2026-06-24 17:30:00+01:00,563.5499877929688,563.552490234375,555.55029296875,556.864990234375,2017979,240.9199981689453,240.94000244140625,239.30079650878906,239.3350067138672,3874425,349.010009765625,349.0799865722656,347.45001220703125,348.07000732421875,1778470,298.04998779296875,298.04998779296875,295.79998779296875,296.4200134277344,3403888,72.05500030517578,72.07499694824219,71.625,71.94999694824219,3927527
2026-06-24 18:30:00+01:00,556.9099731445312,560.5598754882812,555.8300170898438,560.1168212890625,1220462,239.3350067138672,239.52999877929688,237.4949951171875,237.65499877929688,5195054,348.0299987792969,348.989990234375,343.6400146484375,344.4649963378906,4311212,296.4100036621094,296.8644104003906,295.3800048828125,296.0,3969113,71.95500183105469,72.80999755859375,71.87999725341797,72.70500183105469,5247602
2026-06-24 19:30:00+01:00,560.0,560.969970703125,556.6400146484375,557.7000122070312,1137362,237.6999969482422,238.0500030517578,235.82000732421875,235.91000366210938,7165348,344.45001220703125,345.20001220703125,341.510009765625,344.0199890136719,3214699,296.0,296.17999267578125,294.1600036621094,294.9400939941406,5185415,72.70999908447266,72.81500244140625,72.20999908447266,72.33499908447266,4930794
2026-06-24 20:30:00+01:00,557.72998046875,559.3400268554688,557.030029296875,557.8049926757812,1195483,235.9149932861328,235.9199981689453,233.89999389648438,234.35000610351562,11846486,344.010009765625,345.2099914550781,343.1700134277344,345.0350036621094,2454435,294.92999267578125,295.3699951171875,292.94000244140625,293.260009765625,7615869,72.33499908447266,72.38999938964844,71.75,71.83000183105469,5120682
2026-06-25 14:30:00+01:00,555.552978515625,555.552978515625,540.2050170898438,553.510009765625,3916055,231.92999267578125,232.25999450683594,226.05999755859375,229.0449981689453,16203817,336.67498779296875,341.5400085449219,335.8999938964844,340.1650085449219,5394416,287.510009765625,288.79998779296875,277.4599914550781,279.6300048828125,22743842,71.36750030517578,72.94000244140625,71.08999633789062,72.44499969482422,11049807
2026-06-25 15:30:00+01:00,553.8499145507812,556.3400268554688,549.110107421875,552.8775024414062,1304040,229.02499389648438,229.8800048828125,228.35000610351562,229.85000610351562,7174098,340.1650085449219,342.7049865722656,338.9800109863281,340.6099853515625,2556170,279.635009765625,280.0899963378906,276.44000244140625,277.6400146484375,10113501,72.44000244140625,72.45539855957031,71.7301025390625,72.25,4886417
2026-06-25 16:30:00+01:00,553.1199951171875,554.655029296875,546.9299926757812,547.4500122070312,1612779,229.8800048828125,230.85000610351562,227.49000549316406,227.7899932861328,6216869,340.67999267578125,341.92999267578125,340.35479736328125,340.45001220703125,1256854,277.6600036621094,279.6449890136719,274.4599914550781,274.56500244140625,9158306,72.23999786376953,72.44499969482422,72.02999877929688,72.24500274658203,3651773
2026-06-25 17:30:00+01:00,547.2711181640625,547.4598999023438,543.739990234375,544.330078125,1383736,227.75999450683594,228.64990234375,227.1999969482422,228.24000549316406,6128052,340.45001220703125,341.2900085449219,339.07000732421875,339.6700134277344,1886754,274.56500244140625,278.3900146484375,273.75,278.0400085449219,13584165,72.24500274658203,72.38999938964844,71.62000274658203,71.70500183105469,3853691
2026-06-25 18:30:00+01:00,544.510009765625,548.469970703125,543.02001953125,548.3900146484375,1146031,228.24000549316406,230.389892578125,227.80999755859375,230.375,6248722,339.67999267578125,341.17999267578125,338.0201110839844,340.9100036621094,1751290,278.04998779296875,280.17999267578125,276.19000244140625,279.3450012207031,8443492,71.70500183105469,72.16500091552734,71.4800033569336,72.15499877929688,3104048
2026-06-25 19:30:00+01:00,548.3499755859375,548.4500122070312,545.4000244140625,545.760009765625,1252765,230.3699951171875,230.44500732421875,227.14010620117188,227.27000427246094,5884279,340.8999938964844,341.79998779296875,339.7099914550781,341.6199951171875,2074209,279.3500061035156,280.2200927734375,276.0400085449219,276.7250061035156,9371195,72.15499877929688,72.3499984741211,71.94999694824219,72.05999755859375,3372646
2026-06-25 20:30:00+01:00,545.75,546.5900268554688,542.3900146484375,542.8699951171875,1992262,227.26499938964844,228.19000244140625,225.55499267578125,227.1300048828125,13316015,341.5899963378906,343.19000244140625,339.5299987792969,342.1499938964844,3470037,276.70001220703125,277.45001220703125,273.8999938964844,275.04998779296875,15625008,72.05500030517578,72.11000061035156,70.86000061035156,70.91500091552734,6824882
2026-06-26 14:30:00+01:00,542.989990234375,551.7999877929688,540.4000244140625,550.8900146484375,3027990,227.38999938964844,231.27879333496094,226.125,230.67999267578125,15716147,340.3599853515625,340.9100036621094,334.1405029296875,336.614990234375,5230040,275.0,278.92999267578125,274.2099914550781,278.260009765625,17026804,71.5999984741211,74.625,71.54000091552734,74.375,12450833
2026-06-26 15:30:00+01:00,550.969970703125,555.75,550.330078125,555.6749877929688,1439518,230.68499755859375,232.2899932861328,230.01499938964844,232.21499633789062,8223923,336.6600036621094,341.3399963378906,336.32000732421875,341.260009765625,2081218,278.2799987792969,280.4700012207031,278.0799865722656,279.0299987792969,10384490,74.375,74.83999633789062,73.9800033569336,74.70999908447266,8146207
2026-06-26 16:30:00+01:00,555.64501953125,556.8499755859375,554.4000244140625,554.4400024414062,1298843,232.22000122070312,232.60499572753906,230.97000122070312,231.49000549316406,8174586,341.2300109863281,344.1199951171875,340.1600036621094,341.17999267578125,2270394,279.0259094238281,279.45001220703125,275.25,275.8999938964844,13230253,74.69999694824219,75.19999694824219,74.62000274658203,74.63999938964844,5488902
2026-06-26 17:30:00+01:00,554.4464111328125,556.25,553.0,554.77001953125,1004235,231.52999877929688,232.02999877929688,230.6199951171875,230.88999938964844,5581872,341.2099914550781,341.81500244140625,339.0299987792969,340.8550109863281,2352461,275.8999938964844,279.3699951171875,275.8999938964844,279.19500732421875,7971369,74.62999725341797,74.75,73.83999633789062,74.05500030517578,6144660
2026-06-26 18:30:00+01:00,554.8699951171875,555.9276123046875,553.4450073242188,553.469970703125,1119955,230.875,231.14500427246094,230.00840759277344,230.5,7088394,340.8299865722656,341.1300048828125,339.32000732421875,339.94000244140625,2028122,279.17999267578125,281.29998779296875,278.64080810546875,280.19000244140625,8257248,74.06659698486328,74.36000061035156,73.66000366210938,74.01499938964844,7484786
2026-06-26 19:30:00+01:00,553.482421875,553.8599853515625,549.7899780273438,550.0800170898438,1581742,230.5,230.75999450683594,227.85000610351562,228.24000549316406,10502499,339.9200134277344,342.1600036621094,339.4599914550781,341.1199951171875,3447044,280.19500732421875,281.8299865722656,279.4100036621094,280.1499938964844,15570070,74.01490020751953,74.08000183105469,73.70999908447266,73.7699966430664,5753066
2026-06-26 20:30:00+01:00,550.0800170898438,552.02001953125,548.969970703125,549.3499755859375,2290873,228.19000244140625,232.9499969482422,228.11000061035156,230.5500030517578,18647634,341.2099914550781,342.17999267578125,333.69000244140625,334.9100036621094,10030911,280.1499938964844,285.95001220703125,280.0,281.20001220703125,23523027,73.7750015258789,74.05999755859375,73.06999969482422,73.62999725341797,9200233
